"spkid","full_name","pdes","name","prefix","neo","pha","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","class","producer","data_arc","first_obs","last_obs","condition_code","rms","two_body","A1","A2","A3","DT"
2529920,"529920 (2010 TL117)",529920,,,Y,N,19.38,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5166,2.438,1.178,25.12,196.42,289.66,45.69,3.70,0.259,2459824.07,2022-09-01.5,1.39e+03,3.81,0.376,146,2.11,AMO,"Otto Matic",3101,2010-10-09,2019-04-06,0,.64899,,,,,
2529951,"529951 (2010 UD)",529951,,,Y,Y,21.08,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2640,1.098,0.808,26.29,23.74,262.26,336.07,1.39,0.8569,2460028.43,2023-03-24.9,420,1.15,0.0141,5.5,3.82,APO,"Otto Matic",2942,2010-10-17,2018-11-06,0,.4784,,,,,
2530085,"530085 (2010 XC11)",530085,,,Y,Y,18.76,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.8499,2.517,0.378,9.11,94.23,121.27,351.24,4.66,0.2469,2460035.96,2023-04-01.4,1.46e+03,3.99,0.0304,11.9,0.633,APO,"Otto Matic",4422,2010-12-03,2023-01-11,0,.60831,,,,,
2530151,"530151 (2011 AW55)",530151,,,Y,N,20.70,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5170,1.105,0.534,21.91,304.21,321.95,37.53,1.68,0.8481,2459956.25,2023-01-11.7,424,1.16,0.176,68.5,3.51,APO,"Otto Matic",5855,2002-12-31,2019-01-11,1,.50839,,,,,
2530520,"530520 (2011 LT17)",530520,,,Y,Y,21.85,,,,,,,,,,1.291,,2460000.5,60000,2023-02-25.0,J2000,0.2874,1.1,0.784,20.90,83.46,270.62,353.39,1.42,0.8547,2460008.24,2023-03-04.7,421,1.15,0.00308,1.2,4.06,APO,"Otto Matic",3103,2011-06-09,2019-12-07,0,.36258,,,,,
2530531,"530531 (2011 OL5)",530531,,,Y,N,20.21,,,,,,,0.280,,0.187,10.1873,,2460000.5,60000,2023-02-25.0,J2000,0.1586,1.222,1.028,15.73,105.68,64.97,328.86,1.42,0.73,2460043.17,2023-04-08.6,493,1.35,0.118,45.9,3.6,AMO,"Otto Matic",4417,2010-12-15,2023-01-18,0,.43617,,,,,
2530743,"530743 (2011 UA131)",530743,,,Y,N,17.79,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5974,2.574,1.036,24.92,215.24,72.87,322.02,4.11,0.2387,2460159.63,2023-08-03.1,1.51e+03,4.13,0.259,101,1.98,AMO,"Otto Matic",2981,2011-10-23,2019-12-21,0,.55968,,,,,
2530871,"530871 (2011 WS2)",530871,,,Y,N,17.25,,,,,,,1.434,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7433,1.009,0.259,46.78,326.75,307.66,82.23,1.76,0.9718,2459915.88,2022-12-02.3,370,1.01,0.0938,36.5,3.84,APO,"Otto Matic",4024,2010-01-07,2021-01-13,1,.38834,,,,,
2530938,"530938 (2011 XE)",530938,,,Y,N,19.30,,,,,,,0.413,,0.197,,,2460000.5,60000,2023-02-25.0,J2000,0.4633,0.7839,0.421,20.72,221.25,46.62,199.69,1.15,1.42,2460113.39,2023-06-17.8,254,0.694,0.054,21,3.95,ATE,"Otto Matic",5865,2004-12-14,2021-01-04,0,.33692,,,,,
2530940,"530940 (2011 XE1)",530940,,,Y,N,18.19,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4693,2.324,1.233,18.30,272.39,243.37,32.89,3.41,0.2782,2459882.28,2022-10-29.7,1.29e+03,3.54,0.36,140,2,AMO,"Otto Matic",3568,2011-12-03,2021-09-09,0,.31886,,,,,
2530974,"530974 (2012 BN11)",530974,,,Y,Y,20.75,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3949,1.458,0.882,4.36,153.74,69.66,63.74,2.03,0.5601,2459886.70,2022-11-03.2,643,1.76,0.0212,8.24,2.95,APO,"Otto Matic",2787,2012-01-19,2019-09-06,0,.45709,,,,,
2531060,"531060 (2012 DJ61)",531060,,,Y,Y,19.89,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5153,0.9176,0.445,53.63,346.27,311.96,69.05,1.39,1.121,2459938.92,2022-12-25.4,321,0.879,0.0288,11.2,4.18,ATE,"Otto Matic",2924,2012-02-28,2020-03-01,0,.50119,,,,,
2531277,"531277 (2012 MM11)",531277,,,Y,Y,20.30,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.6481,2.113,0.744,3.18,245.45,124.20,148.98,3.48,0.3208,2459536.08,2021-11-17.5,1.12e+03,3.07,0.0114,4.44,2,APO,"Otto Matic",3511,2012-06-24,2022-02-03,0,.36061,,,,,
2531898,"531898 (2013 BE18)",531898,,,Y,N,21.03,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3882,2.047,1.252,2.42,300.28,264.52,116.25,2.84,0.3366,2459655.13,2022-03-16.6,1.07e+03,2.93,0.253,98.5,2.13,AMO,"Otto Matic",2357,2013-01-16,2019-07-01,0,.50618,,,,,
2531899,"531899 (2013 BE19)",531899,,,Y,Y,19.78,,,,,,,,,,115,,2460000.5,60000,2023-02-25.0,J2000,0.2974,0.9113,0.640,31.01,309.27,311.97,105.41,1.18,1.133,2459907.46,2022-11-23.9,318,0.87,0.045,17.5,4.04,ATE,"Otto Matic",2559,2013-01-18,2020-01-21,0,.37149,,,,,
2531914,"531914 (2013 BW76)",531914,,,Y,Y,18.37,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5335,2.059,0.960,40.35,58.22,0.53,150.22,3.16,0.3337,2459550.28,2021-12-01.7,1.08e+03,2.95,0.0285,11.1,2.23,APO,"Otto Matic",3367,2013-01-22,2022-04-12,0,.50998,,,,,
2531944,"531944 (2013 CU83)",531944,,,Y,Y,21.35,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.1828,1.285,1.050,10.34,303.34,18.82,130.74,1.52,0.677,2459807.37,2022-08-15.8,532,1.46,0.041,16,3.73,AMO,"Otto Matic",3576,2013-02-10,2022-11-26,0,.44749,,,,,
2532058,"532058 (2013 GU68)",532058,,,Y,N,19.47,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2652,1.587,1.166,22.79,29.72,23.35,107.35,2.01,0.4931,2459782.76,2022-07-22.2,730,2,0.187,72.9,3.44,AMO,"Otto Matic",5129,2007-04-23,2021-05-08,1,.60403,,,,,
2532874,"532874 (2013 YZ13)",532874,,,Y,N,19.62,,,,,,,0.310,,0.266,23.86,,2460000.5,60000,2023-02-25.0,J2000,0.2618,1.391,1.026,31.21,288.41,235.52,170.40,1.75,0.6011,2459717.01,2022-05-17.5,599,1.64,0.135,52.5,3.46,AMO,"Otto Matic",6614,2001-06-23,2019-08-02,0,.35977,,,,,
2533011,"533011 (2014 AY28)",533011,,,Y,Y,21.85,,,,,,,,,,0.9139,,2460000.5,60000,2023-02-25.0,J2000,0.2828,1.425,1.022,5.71,169.59,22.66,84.10,1.83,0.5792,2459855.31,2022-10-02.8,622,1.7,0.0364,14.2,3.12,AMO,"Otto Matic",1809,2014-01-04,2018-12-18,0,.35033,,,,,
2533372,"533372 (2014 GG17)",533372,,,Y,Y,20.17,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3525,1.367,0.885,39.15,195.28,239.56,287.80,1.85,0.6168,2460117.55,2023-06-22.0,584,1.6,0.0145,5.62,3.82,APO,"Otto Matic",2946,2014-04-04,2022-04-28,0,.42184,,,,,
2533541,"533541 (2014 JU54)",533541,,,Y,N,19.92,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2675,1.437,1.053,26.77,88.32,10.67,149.54,1.82,0.5722,2459739.14,2022-06-08.6,629,1.72,0.0718,27.9,3.39,AMO,"Otto Matic",1723,2014-05-07,2019-01-24,1,.39356,,,,,
2533638,"533638 (2014 KT86)",533638,,,Y,N,20.45,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.1676,1.187,0.988,22.46,69.06,288.94,195.31,1.39,0.7621,2460216.61,2023-09-29.1,472,1.29,0.0987,38.4,3.95,APO,"Otto Matic",6589,2001-05-14,2019-05-29,0,.63898,,,,,
2533671,"533671 (2014 LJ21)",533671,,,Y,Y,16.05,,,,,,,,,,16.41,,2460000.5,60000,2023-02-25.0,J2000,0.8956,2.889,0.302,24.27,126.61,302.86,290.91,5.48,0.2007,2460344.67,2024-02-04.1,1.79e+03,4.91,0.0256,9.98,1.57,APO,"Otto Matic",5157,2005-05-12,2019-06-25,0,.47259,,,,,
2533722,"533722 (2014 NE52)",533722,,,Y,Y,18.21,,,,,,,0.701,,0.249,,,2460000.5,60000,2023-02-25.0,J2000,0.6587,2.385,0.814,3.86,54.52,337.59,96.55,3.96,0.2676,2459639.65,2022-03-01.1,1.35e+03,3.68,0.0359,14,1.49,APO,"Otto Matic",1794,2014-05-06,2019-04-04,1,.4835,,,,,
2533990,"533990 (2014 QX266)",533990,,,Y,N,22.39,,,,,,,,,,0.220054,,2460000.5,60000,2023-02-25.0,J2000,0.2232,1.411,1.096,2.82,355.88,262.90,73.29,1.73,0.5878,2459875.82,2022-10-23.3,612,1.68,0.0959,37.3,3.32,AMO,"Otto Matic",5343,2004-10-15,2019-06-02,0,.53467,,,,,
2534676,"534676 (2014 VK2)",534676,,,Y,N,18.68,,,,,,,0.691,,0.123,,,2460000.5,60000,2023-02-25.0,J2000,0.6037,1.837,0.728,16.39,63.32,232.02,145.98,2.95,0.3958,2459631.72,2022-02-21.2,909,2.49,0.095,37,2.42,APO,"Otto Matic",1911,2014-10-26,2020-01-19,0,.47051,,,,,
2535148,"535148 (2014 XR6)",535148,,,Y,N,18.38,,,,,,,0.861,,0.114,,,2460000.5,60000,2023-02-25.0,J2000,0.5318,2.588,1.212,27.13,67.96,70.79,342.24,3.96,0.2367,2460075.54,2023-05-11.0,1.52e+03,4.16,0.429,167,2.1,AMO,"Otto Matic",4236,2011-06-07,2023-01-11,0,.56465,,,,,
2535221,"535221 (2014 YN44)",535221,,,Y,N,19.07,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3278,1.605,1.079,22.21,93.65,185.25,203.30,2.13,0.4846,2460323.86,2024-01-14.3,743,2.03,0.0632,24.6,3.01,AMO,"Otto Matic",2910,2014-12-29,2022-12-17,2,.52528,,,,,
2535844,"535844 (2015 BY310)",535844,,,Y,Y,21.88,,,,,,,,,,0.0926702,,2460000.5,60000,2023-02-25.0,J2000,0.4012,1.586,0.950,4.83,328.63,229.35,341.81,2.22,0.4934,2460037.37,2023-04-02.8,730,2,0.0232,9.02,2.74,APO,"Otto Matic",2948,2015-01-18,2023-02-13,0,.47769,,,,,
2536531,"536531 (2015 DV215)",536531,,,Y,Y,20.46,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4026,1.538,0.919,13.20,13.93,41.35,123.13,2.16,0.5165,2459762.10,2022-07-01.6,697,1.91,0.00811,3.16,3.28,APO,"Otto Matic",1644,2014-10-07,2019-04-08,0,.60629,,,,,
2537098,"537098 (2015 GZ45)",537098,,,Y,N,19.35,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4868,2.054,1.054,5.68,21.78,298.97,177.20,3.05,0.3349,2459471.34,2021-09-13.8,1.08e+03,2.94,0.0921,35.8,2.31,AMO,"Otto Matic",2426,2015-04-13,2021-12-03,0,.47711,,,,,
2537342,"537342 (2015 KN120)",537342,,,Y,N,20.45,,,,,,,,,,9.09,,2460000.5,60000,2023-02-25.0,J2000,0.3907,1.601,0.976,18.56,189.71,127.10,264.19,2.23,0.4864,2460197.48,2023-09-09.9,740,2.03,0.0746,29,3.24,APO,"Otto Matic",2353,2015-05-22,2021-10-30,0,.45542,,,,,
2537395,"537395 (2015 LG2)",537395,,,Y,Y,20.48,,,,,,,,,,16.31,,2460000.5,60000,2023-02-25.0,J2000,0.1817,1.26,1.031,21.28,133.12,188.90,121.48,1.49,0.6972,2459826.27,2022-09-03.7,516,1.41,0.0174,6.78,3.79,AMO,"Otto Matic",7448,2002-01-10,2022-06-02,0,.374,,,,,
2537467,"537467 (2015 ME54)",537467,,,Y,N,20.40,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3441,1.64,1.076,14.14,96.84,85.82,294.60,2.20,0.4693,2460139.87,2023-07-14.3,767,2.1,0.244,95,2.85,AMO,"Otto Matic",2027,2015-06-20,2021-01-06,0,.52755,,,,,
2537686,"537686 (2015 SA17)",537686,,,Y,N,18.95,,,,,,,,,,9.89,,2460000.5,60000,2023-02-25.0,J2000,0.3169,1.659,1.133,42.56,8.94,321.29,190.38,2.18,0.4614,2460368.12,2024-02-27.6,780,2.14,0.188,73.1,3.39,AMO,"Otto Matic",2029,2015-09-25,2021-04-15,1,.26099,,,,,
2537829,"537829 (2015 XY378)",537829,,,Y,N,19.51,,,,,,,0.312,,0.214,,,2460000.5,60000,2023-02-25.0,J2000,0.4892,0.7102,0.363,13.92,1.22,265.65,212.59,1.06,1.647,2460090.01,2023-05-25.5,219,0.598,0.197,76.8,4.06,ATE,"Otto Matic",2181,2015-12-12,2021-12-01,1,.45131,,,,,
2538085,"538085 (2016 BO1)",538085,,,Y,N,17.73,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5647,1.873,0.815,62.63,153.74,206.85,12.57,2.93,0.3846,2459967.82,2023-01-23.3,936,2.56,0.161,62.6,2.68,APO,"Otto Matic",1916,2016-01-08,2021-04-07,1,.57351,,,,,
2538212,"538212 (2016 CA136)",538212,,,Y,Y,19.36,,,,,,,0.654,,0.079,,,2460000.5,60000,2023-02-25.0,J2000,0.7813,2.032,0.444,1.26,239.78,124.96,174.56,3.62,0.3403,2459487.58,2021-09-30.0,1.06e+03,2.9,0.00707,2.75,1.85,APO,"Otto Matic",2506,2015-04-18,2022-02-26,0,.50333,,,,,
2538644,"538644 (2016 FA4)",538644,,,Y,N,19.48,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7935,1.092,0.225,16.21,53.64,281.74,307.55,1.96,0.8638,2460061.22,2023-04-26.7,417,1.14,0.163,63.5,3.54,APO,"Otto Matic",1419,2016-03-18,2020-02-05,1,.44144,,,,,
2538648,"538648 (2016 FS6)",538648,,,Y,N,19.48,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7765,1.299,0.290,37.18,165.10,175.25,159.29,2.31,0.6657,2459761.22,2022-06-30.7,541,1.48,0.445,173,3.12,APO,"Otto Matic",2225,2016-03-17,2022-04-20,0,.49994,,,,,
2538979,"538979 (2016 KE)",538979,,,Y,N,19.61,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4292,2.199,1.255,22.74,111.82,79.59,58.59,3.14,0.3022,2459806.60,2022-08-15.1,1.19e+03,3.26,0.461,179,2.3,AMO,"Otto Matic",4929,2005-12-25,2019-06-24,0,.55549,,,,,
2539063,"539063 (2016 MK1)",539063,,,Y,Y,19.12,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7159,1.501,0.426,10.78,178.32,240.67,133.11,2.58,0.5361,2459752.21,2022-06-21.7,671,1.84,0.0245,9.55,2.86,APO,"Otto Matic",6244,2004-04-05,2021-05-10,0,.61732,,,,,
2539694,"539694 (2016 TE93)",539694,,,Y,N,21.32,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.1757,1.035,0.853,22.73,214.23,353.23,197.36,1.22,0.9355,2460174.35,2023-08-17.8,385,1.05,0.151,58.9,3.74,APO,"Otto Matic",745,2016-10-13,2018-10-28,2,.52122,,,,,
2539856,"539856 (2017 EV2)",539856,,,Y,N,20.93,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5577,1.01,0.447,16.49,3.14,32.21,57.28,1.57,0.9708,2459941.50,2022-12-28.0,371,1.02,0.115,44.9,3.9,APO,"Otto Matic",1861,2017-03-05,2022-04-09,1,.53483,,,,,
2539940,"539940 (2017 HW1)",539940,,,Y,N,17.88,,,,,,,,,,2.6346,,2460000.5,60000,2023-02-25.0,J2000,0.4594,2.137,1.155,33.96,41.32,168.85,327.29,3.12,0.3155,2460104.15,2023-06-08.6,1.14e+03,3.12,0.154,59.9,1.86,AMO,"Otto Matic",3706,2012-10-22,2022-12-15,0,.46752,,,,,
2543319,"543319 (2013 YE38)",543319,,,Y,N,20.22,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.6248,2.066,0.775,34.17,79.62,281.81,52.26,3.36,0.3319,2459843.06,2022-09-20.5,1.08e+03,2.97,0.093,36.2,3.08,APO,"Otto Matic",3256,2013-12-28,2022-11-27,0,.52681,,,,,
2545274,"545274 (2011 FZ2)",545274,,,Y,N,17.48,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7842,2.664,0.575,13.31,98.94,216.36,225.30,4.75,0.2267,2460594.58,2024-10-11.0,1.59e+03,4.35,0.178,69.3,0.822,APO,"Otto Matic",3573,2011-03-25,2021-01-04,0,.41711,,,,,
2549328,"549328 (2011 GO27)",549328,,,Y,N,19.01,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4714,1.855,0.981,6.67,336.84,95.78,324.76,2.73,0.3901,2460090.82,2023-05-26.3,923,2.53,0.103,40,2.63,APO,"Otto Matic",3664,2011-04-03,2021-04-14,0,.49697,,,,,
2549459,"549459 (2011 JX1)",549459,,,Y,N,18.04,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7396,2.087,0.544,23.92,130.62,221.87,314.36,3.63,0.3269,2460140.12,2023-07-14.6,1.1e+03,3.02,0.277,108,2.09,APO,"Otto Matic",3597,2011-05-02,2021-03-07,0,.52071,,,,,
2549948,"549948 (2011 WL2)",549948,,,Y,Y,20.84,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2833,1.078,0.772,14.13,212.91,88.86,107.17,1.38,0.8811,2459878.86,2022-10-26.3,409,1.12,0.00102,0.399,3.84,APO,"Otto Matic",3931,2010-04-14,2021-01-17,0,.4386,,,,,
2550271,"550271 (2012 DP8)",550271,,,Y,N,19.75,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2157,1.344,1.054,24.10,350.28,331.44,228.25,1.63,0.6323,2460208.87,2023-09-21.3,569,1.56,0.0684,26.6,3.76,AMO,"Otto Matic",8265,1998-02-23,2020-10-10,0,.43019,,,,,
2551685,"551685 (2013 HT15)",551685,,,Y,Y,21.82,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4230,1.101,0.635,2.92,23.28,315.92,113.60,1.57,0.8529,2459867.31,2022-10-14.8,422,1.16,0.0268,10.4,3.83,APO,"Otto Matic",6146,2006-03-26,2023-01-22,0,.53998,,,,,
2554126,"554126 (2012 NP)",554126,,,Y,N,21.41,,,,,,,,,,19.64,,2460000.5,60000,2023-02-25.0,J2000,0.4712,2.089,1.105,7.37,149.34,160.90,181.54,3.07,0.3264,2460547.32,2024-08-24.8,1.1e+03,3.02,0.0972,37.8,2.24,AMO,"Otto Matic",6442,2003-10-23,2021-06-12,0,.40616,,,,,
2555122,"555122 (2013 RF36)",555122,,,Y,N,16.97,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.7175,2.304,0.651,28.27,240.73,181.47,210.00,3.96,0.2818,2460532.74,2024-08-10.2,1.28e+03,3.5,0.337,131,1.41,APO,"Otto Matic",2764,2013-09-05,2021-03-31,0,.48024,,,,,
2558307,"558307 (2015 AS45)",558307,,,Y,N,17.56,,,,,,,,,,47.9,,2460000.5,60000,2023-02-25.0,J2000,0.6321,3.212,1.182,20.42,147.10,33.77,122.87,5.24,0.1712,2459282.78,2021-03-09.2,2.1e+03,5.76,0.237,92.3,0.39,AMO,"Otto Matic",4035,2010-07-20,2021-08-06,0,.40809,,,,,
2560563,"560563 (2015 HH10)",560563,,,Y,N,18.16,,,,,,,,,,2.888,,2460000.5,60000,2023-02-25.0,J2000,0.6518,1.614,0.562,8.01,254.08,143.25,78.08,2.67,0.4807,2459838.09,2022-09-15.5,749,2.05,0.101,39.3,2.8,APO,"Otto Matic",3516,2013-04-09,2022-11-24,0,.39447,,,,,
2564883,"564883 (2016 TZ56)",564883,,,Y,N,19.31,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3229,1.555,1.053,60.65,194.31,271.92,32.91,2.06,0.5085,2459935.77,2022-12-22.2,708,1.94,0.349,136,3.48,AMO,"Otto Matic",2184,2016-10-10,2022-10-03,0,.60019,,,,,
2564934,"564934 (2016 WE1)",564934,,,Y,N,19.49,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3513,1.996,1.294,5.59,228.90,267.43,24.34,2.70,0.3496,2459930.88,2022-12-17.3,1.03e+03,2.82,0.327,127,2.39,AMO,"Otto Matic",7362,2002-11-23,2023-01-19,0,.5088,,,,,
2566540,"566540 (2018 RW7)",566540,,,Y,N,21.61,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4441,1.615,0.898,9.24,164.46,287.74,11.53,2.33,0.4802,2459976.50,2023-02-01.0,750,2.05,0.0636,24.8,2.93,APO,"Otto Matic",2882,2013-05-12,2021-04-02,0,.56998,,,,,
2567077,"567077 (2019 LW1)",567077,,,Y,N,19.21,,,,,,,,,,10.54,,2460000.5,60000,2023-02-25.0,J2000,0.4919,2.388,1.213,8.01,136.48,193.26,344.66,3.56,0.2671,2460057.93,2023-04-23.4,1.35e+03,3.69,0.203,78.9,1.81,AMO,"Otto Matic",4039,2008-12-02,2019-12-24,0,.49767,,,,,
2567092,"567092 (2019 SJ10)",567092,,,Y,N,17.69,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5863,2.479,1.025,6.75,43.64,27.46,264.40,3.93,0.2526,2460379.02,2024-03-09.5,1.43e+03,3.9,0.055,21.4,1.43,AMO,"Otto Matic",4412,2009-04-18,2021-05-17,1,.46962,,,,,
2572822,"572822 (2008 UC)",572822,,,Y,N,18.93,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4532,1.976,1.080,10.26,99.15,338.12,36.33,2.87,0.3549,2459898.13,2022-11-14.6,1.01e+03,2.78,0.108,42,2.43,AMO,"Otto Matic",5229,2008-10-19,2023-02-12,0,.58548,,,,,
2574660,"574660 (2010 TM167)",574660,,,Y,N,20.98,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4963,1.16,0.584,5.31,196.93,356.64,176.08,1.74,0.7889,2459777.29,2022-07-16.7,456,1.25,0.0875,34,3.22,APO,"Otto Matic",3987,2010-10-14,2021-09-13,1,.61145,,,,,
2576330,"576330 (2012 PW)",576330,,,Y,N,18.79,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4773,1.772,0.926,22.31,214.51,166.78,150.30,2.62,0.4177,2459640.66,2022-03-02.1,862,2.36,0.0585,22.8,2.86,APO,"Otto Matic",3227,2012-08-06,2021-06-07,0,.38808,,,,,
2576763,"576763 (2012 UR136)",576763,,,Y,Y,19.30,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4600,1.917,1.035,6.06,87.52,202.82,15.47,2.80,0.3714,2459958.84,2023-01-14.3,969,2.65,0.0325,12.6,2.41,AMO,"Otto Matic",2971,2012-10-20,2020-12-08,0,.53108,,,,,
2577723,"577723 (2013 PF10)",577723,,,Y,N,20.20,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5128,1.361,0.663,17.25,168.18,359.95,94.09,2.06,0.621,2459848.99,2022-09-26.4,580,1.59,0.288,112,2.91,APO,"Otto Matic",4005,2010-08-20,2021-08-07,0,.64072,,,,,
2580109,"580109 (2015 BF4)",580109,,,Y,N,20.53,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4307,2.071,1.179,5.79,238.87,207.81,261.69,2.96,0.3308,2460297.68,2023-12-19.1,1.09e+03,2.98,0.199,77.6,2.3,AMO,"Otto Matic",6674,2002-10-31,2021-02-07,0,.51986,,,,,
2584604,"584604 (2017 OD20)",584604,,,Y,N,22.69,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2172,1.592,1.246,4.66,288.85,31.33,273.87,1.94,0.4908,2460175.98,2023-08-19.4,733,2.01,0.235,91.6,3.34,AMO,"Otto Matic",2940,2013-08-26,2021-09-13,0,.42247,,,,,
2584693,"584693 (2017 QF17)",584693,,,Y,N,19.80,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3384,1.616,1.069,17.10,321.34,248.37,335.27,2.16,0.4797,2460052.05,2023-04-17.5,750,2.05,0.205,79.9,2.94,AMO,"Otto Matic",2762,2015-07-23,2023-02-13,0,.62026,,,,,
2585185,"585185 (2017 VT12)",585185,,,Y,N,20.42,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.4726,1.321,0.697,6.57,18.68,143.00,126.49,1.95,0.649,2459805.59,2022-08-14.0,555,1.52,0.089,34.7,3.04,APO,"Otto Matic",2204,2015-07-24,2021-08-05,0,.45861,,,,,
2585310,"585310 (2017 YZ1)",585310,,,Y,Y,20.43,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3349,1.327,0.883,20.87,277.73,298.38,73.17,1.77,0.6446,2459886.99,2022-11-03.4,558,1.53,0.000408,0.159,3.35,APO,"Otto Matic",3206,2012-10-17,2021-07-28,0,.44697,,,,,
2585428,"585428 (2018 NP1)",585428,,,Y,N,20.97,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.2309,1.023,0.787,27.66,114.46,355.82,358.82,1.26,0.9529,2460001.74,2023-02-26.2,378,1.03,0.197,76.6,3.85,APO,"Otto Matic",1477,2017-06-10,2021-06-26,1,.51387,,,,,
2585734,"585734 (2019 BA1)",585734,,,Y,N,22.20,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3862,1.586,0.974,26.83,116.56,74.60,349.82,2.20,0.4934,2460021.14,2023-03-17.6,730,2,0.189,73.5,3.07,APO,"Otto Matic",2913,2013-07-18,2021-07-09,0,.70211,,,,,
2591179,"591179 (2013 EU9)",591179,,,Y,N,21.66,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.1932,1.36,1.098,3.87,233.29,340.61,71.08,1.62,0.6211,2459886.07,2022-11-02.5,580,1.59,0.0927,36.1,3.34,AMO,"Otto Matic",6078,2004-12-20,2021-08-11,0,.43109,,,,,
2592968,"592968 (2015 FV118)",592968,,,Y,N,21.65,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.5840,0.8581,0.357,6.24,98.54,267.53,196.08,1.36,1.24,2460132.71,2023-07-07.2,290,0.795,0.0744,29,4.11,ATE,"Otto Matic",6943,2003-03-24,2022-03-27,0,.55086,,,,,
2594769,"594769 (2017 XD62)",594769,,,Y,N,19.61,,,,,,,,,,,,2460000.5,60000,2023-02-25.0,J2000,0.3120,1.643,1.130,26.59,259.79,77.39,231.10,2.16,0.468,2460275.92,2023-11-27.4,769,2.11,0.307,119,3.39,AMO,"Otto Matic",3510,2012-01-26,2021-09-05,0,.43264,,,,,
